order_year,order_month,product_category_name_english,payment_type_mode,orders,items,revenue,avg_ticket,delayed_rate,avg_review_score,avg_freight_to_price_ratio
2017,12,telephony,credit_card,181,201,12815.369999999999,63.758059701492535,0.03482587064676617,3.984848484848485,0.44793660921384965
2017,12,telephony,debit_card,2,2,247.6,123.8,0.0,4.5,0.3311123185451116
2017,12,telephony,voucher,1,1,90.94999999999999,90.94999999999999,1.0,1.0,0.21282837711694896
2017,12,toys,boleto,58,60,8478.57,141.30949999999999,0.16666666666666666,3.6333333333333333,0.23638009849343025
2017,12,toys,credit_card,352,374,56247.83,150.39526737967915,0.09358288770053476,3.921195652173913,0.19980357937815316
2017,12,toys,debit_card,5,5,407.24,81.44800000000001,0.0,4.6,0.30799940997856523
2017,12,toys,voucher,6,6,707.66,117.94333333333333,0.0,4.333333333333333,0.20567120872136305
2017,12,watches_gifts,boleto,67,72,16219.22,225.26694444444445,0.05555555555555555,3.7246376811594204,0.16124811755173643
2017,12,watches_gifts,credit_card,273,289,60540.66,209.48325259515573,0.0726643598615917,4.076388888888889,0.15850783098519877
2017,12,watches_gifts,debit_card,1,1,209.86,209.86,0.0,4.0,0.04982491245622812
2017,12,watches_gifts,voucher,5,5,435.49,87.098,0.0,4.75,0.2353972996867535
2017,12,,boleto,24,29,3213.04,110.79448275862069,0.1724137931034483,2.4482758620689653,0.15232577732091068
2017,12,,credit_card,107,111,14318.39,128.9945045045045,0.0990990990990991,3.685185185185185,0.19799067803691808
2017,12,,debit_card,4,4,466.66999999999996,116.66749999999999,0.0,3.25,0.12060131439546944
2017,12,,voucher,2,2,206.01000000000002,103.00500000000001,0.0,5.0,0.12772919628392898
2018,1,agro_industry_and_commerce,boleto,6,6,1507.33,251.22166666666666,0.0,4.833333333333333,0.2557502851062275
2018,1,agro_industry_and_commerce,credit_card,9,12,4789.18,399.09833333333336,0.0,4.333333333333333,0.29018778490040537
2018,1,air_conditioning,boleto,6,9,659.8399999999999,73.31555555555555,0.0,4.0,0.41711565403976536
2018,1,air_conditioning,credit_card,15,19,4302.53,226.44894736842105,0.15789473684210525,4.0,0.16406527409184782
2018,1,air_conditioning,voucher,1,1,215.15,215.15,0.0,4.0,0.08115577889447236
2018,1,art,boleto,7,7,1001.3900000000001,143.0557142857143,0.0,3.5714285714285716,0.15544403824062383
2018,1,art,credit_card,10,10,1442.47,144.247,0.1,3.1,0.1413844650372521
2018,1,art,debit_card,1,1,154.36,154.36,0.0,5.0,0.10265018929923565
2018,1,art,voucher,1,1,265.99,265.99,0.0,5.0,0.07254032258064516
2018,1,audio,boleto,5,5,1178.21,235.642,0.0,3.6,0.15349788759720845
2018,1,audio,credit_card,19,20,3001.13,150.0565,0.0,4.3,0.2958429747986477
2018,1,audio,voucher,1,1,54.05,54.05,0.0,3.0,1.7160804020100504
2018,1,auto,boleto,57,63,9193.77,145.93285714285716,0.031746031746031744,3.9523809523809526,0.2756446526054371
2018,1,auto,credit_card,175,192,30975.19,161.32911458333334,0.08854166666666667,4.0473684210526315,0.2806715666854663
2018,1,auto,debit_card,8,8,707.8499999999999,88.48124999999999,0.0,4.75,0.41131583226467244
2018,1,auto,voucher,4,5,419.72,83.944,0.0,4.8,0.31537296504994716
2018,1,baby,boleto,36,37,5281.88,142.75351351351352,0.10810810810810811,4.108108108108108,0.2923623963458242
2018,1,baby,credit_card,167,177,28675.27,162.00717514124295,0.12429378531073447,3.7257142857142855,0.24136585811607647
2018,1,baby,debit_card,1,1,59.34,59.34,1.0,1.0,0.1868
2018,1,baby,voucher,8,8,802.57,100.32125,0.125,3.5,0.29685175579081297
2018,1,bed_bath_table,boleto,125,151,14633.42,96.91006622516556,0.039735099337748346,4.016778523489933,0.3027443629002991
2018,1,bed_bath_table,credit_card,552,665,73778.35,110.94488721804512,0.05112781954887218,3.859635811836115,0.26306448265931387
2018,1,bed_bath_table,debit_card,5,5,365.15,73.03,0.2,4.2,0.25023518267740874
2018,1,bed_bath_table,voucher,17,27,2050.27,75.93592592592593,0.037037037037037035,2.888888888888889,0.3872967229487671
2018,1,books_general_interest,boleto,11,13,943.54,72.58,0.0,4.153846153846154,0.3375146283365233
2018,1,books_general_interest,credit_card,29,31,1751.82,56.51032258064516,0.03225806451612903,4.903225806451613,0.42102604936775073
2018,1,books_general_interest,debit_card,1,1,130.01,130.01,0.0,5.0,0.18190909090909094
2018,1,books_imported,credit_card,6,6,648.67,108.11166666666666,0.0,3.8333333333333335,0.12389023638812258
2018,1,books_technical,boleto,1,1,29.299999999999997,29.299999999999997,0.0,5.0,0.6790830945558739
2018,1,books_technical,credit_card,14,15,1345.53,89.702,0.0,4.8,0.3131099067741101
2018,1,books_technical,debit_card,1,1,44.0,44.0,0.0,5.0,0.5224913494809689
2018,1,christmas_supplies,boleto,1,1,109.5,109.5,0.0,5.0,0.37046307884856067
2018,1,christmas_supplies,credit_card,8,9,994.96,110.55111111111111,0.0,3.7777777777777777,0.30705394829203897
2018,1,cine_photo,boleto,1,1,111.89,111.89,0.0,5.0,0.11901190119011902
2018,1,cine_photo,credit_card,1,1,111.89,111.89,0.0,5.0,0.11901190119011902
2018,1,computers,boleto,3,3,2241.65,747.2166666666667,0.3333333333333333,3.0,0.1318658241936279
2018,1,computers,credit_card,8,8,5392.65,674.08125,0.0,4.125,0.10979886564672464
2018,1,computers,voucher,1,1,666.6800000000001,666.6800000000001,0.0,5.0,0.1129883138564274
2018,1,computers_accessories,boleto,166,209,29277.52,140.08382775119617,0.028708133971291867,3.7908653846153846,0.25013503751818217
2018,1,computers_accessories,credit_card,404,473,64562.88,136.49657505285413,0.05496828752642706,3.8087606837606836,0.24176445020301854
2018,1,computers_accessories,debit_card,13,14,1418.93,101.35214285714287,0.0,4.857142857142857,0.2905555882538731
2018,1,computers_accessories,voucher,10,11,968.9000000000001,88.08181818181819,0.0,4.636363636363637,0.38066310699532235
2018,1,consoles_games,boleto,10,11,1428.0,129.8181818181818,0.0,4.0,0.31887774411429326
2018,1,consoles_games,credit_card,40,40,7247.67,181.19175,0.05,3.9,0.27045469208208284
2018,1,consoles_games,debit_card,1,1,216.15,216.15,0.0,5.0,0.08074999999999999
2018,1,consoles_games,voucher,2,2,190.67,95.335,0.0,4.0,0.2648149554741287
2018,1,construction_tools_construction,boleto,7,8,678.6500000000001,84.83125000000001,0.125,4.5,0.3220187275692955
2018,1,construction_tools_construction,credit_card,30,35,9019.65,257.70428571428573,0.08571428571428572,3.911764705882353,0.20587379578162018
2018,1,construction_tools_construction,debit_card,1,2,149.31,74.655,0.0,5.0,0.26148539852898117
2018,1,construction_tools_construction,voucher,2,3,905.71,301.90333333333336,0.0,4.666666666666667,0.29879896107961734
2018,1,construction_tools_lights,boleto,1,1,56.72,56.72,0.0,4.0,0.26072460546788173
2018,1,construction_tools_lights,credit_card,5,6,2498.05,416.3416666666667,0.0,4.166666666666667,0.10977277555020941
2018,1,construction_tools_safety,boleto,5,7,842.32,120.33142857142857,0.0,4.428571428571429,0.27236439762668463
2018,1,construction_tools_safety,credit_card,4,4,1582.44,395.61,0.0,2.5,0.05397066654064625
2018,1,cool_stuff,boleto,58,62,7138.04,115.12967741935483,0.06451612903225806,4.290322580645161,0.37057292265521247
2018,1,cool_stuff,credit_card,221,228,36689.62,160.9193859649123,0.05263157894736842,4.0881057268722465,0.2800345504641347
2018,1,cool_stuff,debit_card,4,4,186.35,46.5875,0.0,5.0,0.438334295967467
2018,1,cool_stuff,voucher,6,6,1752.51,292.085,0.0,3.2,0.30967880704306844
2018,1,costruction_tools_garden,boleto,5,6,1144.28,190.71333333333334,0.0,4.5,0.5128391128860508
2018,1,costruction_tools_garden,credit_card,16,18,3361.46,186.74777777777777,0.0,4.388888888888889,0.38164923048167443
2018,1,costruction_tools_tools,boleto,2,2,99.50999999999999,49.754999999999995,0.0,4.0,0.664046822742475
2018,1,costruction_tools_tools,credit_card,6,6,595.62,99.27,0.16666666666666666,3.8,0.4931512198270334
2018,1,diapers_and_hygiene,credit_card,1,5,188.45,37.69,0.0,1.0,0.5075999999999999
2018,1,drinks,boleto,8,8,486.62,60.8275,0.125,4.375,0.33523084825388844
2018,1,drinks,credit_card,32,44,2576.97,58.567499999999995,0.045454545454545456,3.909090909090909,0.43510826968597643
2018,1,dvds_blu_ray,boleto,1,1,50.53,50.53,0.0,5.0,1.0293172690763053
2018,1,dvds_blu_ray,credit_card,1,1,46.05,46.05,0.0,5.0,0.8493975903614458
2018,1,electronics,boleto,84,89,5235.12,58.821573033707864,0.10112359550561797,4.067415730337078,0.7330051413992442
2018,1,electronics,credit_card,228,251,15911.39,63.391992031872505,0.05976095617529881,3.848,0.7009128002468488
2018,1,electronics,debit_card,5,6,337.95,56.324999999999996,0.0,5.0,0.4421782830897823
2018,1,electronics,voucher,5,5,170.09,34.018,0.0,4.2,0.8603203850921893
2018,1,fashio_female_clothing,credit_card,2,2,117.78,58.89,0.0,5.0,0.248667360541526
2018,1,fashio_female_clothing,voucher,1,1,78.7,78.7,0.0,5.0,0.19423368740515934
2018,1,fashion_bags_accessories,boleto,32,36,1957.1200000000001,54.364444444444445,0.1111111111111111,4.611111111111111,0.4675545031679164
2018,1,fashion_bags_accessories,credit_card,79,84,7662.94,91.22547619047619,0.05952380952380952,4.378048780487805,0.32723370946638725
2018,1,fashion_bags_accessories,debit_card,2,2,91.81,45.905,0.0,5.0,0.3383381924198251
2018,1,fashion_bags_accessories,voucher,3,3,137.18,45.72666666666667,0.3333333333333333,4.0,0.40665867392841076
2018,1,fashion_male_clothing,boleto,1,2,270.98,135.49,0.0,5.0,0.1300250208507089
2018,1,fashion_male_clothing,credit_card,3,3,318.53,106.17666666666666,0.0,3.0,0.2878946587278124
2018,1,fashion_male_clothing,voucher,1,1,72.66,72.66,0.0,5.0,0.21302170283806343
2018,1,fashion_shoes,credit_card,7,9,822.3100000000001,91.36777777777779,0.1111111111111111,4.222222222222222,0.2595757330725103
2018,1,fashion_sport,boleto,2,2,145.33999999999997,72.66999999999999,0.0,4.0,0.21318864774624374
2018,1,fashion_underwear_beach,boleto,1,1,71.82,71.82,0.0,5.0,0.1989983305509182
2018,1,fashion_underwear_beach,credit_card,7,7,805.2,115.02857142857144,0.0,4.285714285714286,0.20218474988798057
2018,1,fixed_telephony,boleto,2,2,477.09,238.545,0.0,5.0,0.5480149596453505
2018,1,fixed_telephony,credit_card,8,8,2156.46,269.5575,0.25,3.875,0.3906358542339126
2018,1,flowers,credit_card,7,10,438.26,43.826,0.1,4.25,0.6277743953698764
2018,1,food,boleto,6,6,370.02,61.669999999999995,0.16666666666666666,3.1666666666666665,0.24390122012029788
2018,1,food,credit_card,13,14,763.05,54.503571428571426,0.14285714285714285,3.7857142857142856,0.402270367380182
2018,1,food_drink,boleto,1,1,57.72,57.72,0.0,5.0,0.41470588235294126
2018,1,food_drink,credit_card,9,10,471.5,47.15,0.1,4.2,0.8921069266096457
2018,1,furniture_bedroom,boleto,1,1,205.47,205.47,0.0,5.0,0.14213451917732073
2018,1,furniture_bedroom,credit_card,4,4,859.5699999999999,214.89249999999998,0.0,3.25,0.16953491429172363
2018,1,furniture_decor,boleto,110,139,14306.32,102.92316546762589,0.050359712230215826,4.094202898550725,0.28674495072356265
2018,1,furniture_decor,credit_card,349,452,51360.2,113.62876106194689,0.061946902654867256,3.858108108108108,0.32699899857271514
2018,1,furniture_decor,debit_card,7,8,653.47,81.68375,0.0,4.0,0.278154199081735
2018,1,furniture_decor,voucher,12,13,1324.27,101.86692307692307,0.0,3.4615384615384617,0.3355196309555242
2018,1,furniture_living_room,boleto,4,4,303.46999999999997,75.86749999999999,0.0,3.75,0.4921206981504226
2018,1,furniture_living_room,credit_card,17,17,2483.32,146.07764705882354,0.058823529411764705,4.529411764705882,0.24205365250555377
2018,1,furniture_living_room,voucher,1,1,75.16,75.16,0.0,5.0,0.2528754792465411
2018,1,furniture_mattress_and_upholstery,credit_card,9,9,1270.4,141.15555555555557,0.0,4.333333333333333,0.573957121743235
2018,1,garden_tools,boleto,46,54,6661.5,123.36111111111111,0.14814814814814814,4.166666666666667,0.4018881085528318
2018,1,garden_tools,credit_card,154,181,25573.7,141.29116022099447,0.04419889502762431,3.977777777777778,0.3461871463778497
2018,1,garden_tools,debit_card,2,2,290.89,145.445,0.0,3.0,0.20330260320541033
2018,1,garden_tools,voucher,3,3,293.74,97.91333333333334,0.0,5.0,0.2773319248315753
2018,1,health_beauty,boleto,112,125,13898.43,111.18744000000001,0.104,4.04,0.3083697324443778
2018,1,health_beauty,credit_card,435,478,66853.53,139.86094142259415,0.06276150627615062,4.0884210526315785,0.2712096889078451
2018,1,health_beauty,debit_card,17,17,1847.39,108.67,0.058823529411764705,4.125,0.2821522998203734
2018,1,health_beauty,voucher,8,8,616.51,77.06375,0.125,4.285714285714286,0.32538937257524686
2018,1,home_appliances,boleto,3,3,270.6,90.2,0.0,4.333333333333333,0.28279428904428905
2018,1,home_appliances,credit_card,24,25,1924.33,76.97319999999999,0.0,4.16,0.40792997398436875
2018,1,home_appliances_2,boleto,1,1,476.85,476.85,0.0,5.0,0.07641083521444696
2018,1,home_appliances_2,credit_card,11,12,8632.72,719.3933333333333,0.0,4.333333333333333,0.17452403723147655
2018,1,home_confort,boleto,4,4,601.53,150.3825,0.0,3.5,0.25237298564328214
2018,1,home_confort,credit_card,13,13,2771.4900000000002,213.19153846153847,0.0,4.384615384615385,0.14225859770146415
2018,1,home_confort,voucher,1,1,62.589999999999996,62.589999999999996,0.0,3.0,0.25430861723446896
2018,1,home_construction,boleto,4,6,1127.94,187.99,0.5,1.8333333333333333,0.361992162525897
2018,1,home_construction,credit_card,24,36,5630.1,156.39166666666668,0.1111111111111111,3.861111111111111,0.2724852774441115
2018,1,housewares,boleto,57,63,7043.92,111.80825396825396,0.09523809523809523,3.857142857142857,0.36335651018164017
2018,1,housewares,credit_card,252,283,36154.5,127.75441696113074,0.0636042402826855,4.039145907473309,0.32929238941963657
2018,1,housewares,debit_card,3,3,347.78,115.92666666666666,0.0,4.333333333333333,0.48845689236718703
2018,1,housewares,voucher,10,10,2420.53,242.05300000000003,0.1,3.8,0.41563512346895637
2018,1,industry_commerce_and_business,boleto,3,6,454.48,75.74666666666667,0.0,3.0,0.28057236845725936
2018,1,industry_commerce_and_business,credit_card,13,13,4012.97,308.69,0.0,4.461538461538462,0.2859967117207635
2018,1,kitchen_dining_laundry_garden_furniture,boleto,3,3,736.71,245.57000000000002,0.0,3.6666666666666665,0.32857733374298337
2018,1,kitchen_dining_laundry_garden_furniture,credit_card,15,16,4618.0199999999995,288.62624999999997,0.0,4.6875,0.36568610717293043
2018,1,kitchen_dining_laundry_garden_furniture,debit_card,1,1,221.8,221.8,1.0,3.0,0.5842857142857143
2018,1,kitchen_dining_laundry_garden_furniture,voucher,1,1,372.69,372.69,0.0,5.0,0.0961470588235294
2018,1,la_cuisine,credit_card,1,1,130.03,130.03,0.0,5.0,0.16098214285714288
2018,1,luggage_accessories,boleto,14,14,2534.82,181.05857142857144,0.07142857142857142,4.214285714285714,0.28814808607144643
2018,1,luggage_accessories,credit_card,104,109,18923.24,173.60770642201837,0.05504587155963303,4.10091743119266,0.19541714721523612
2018,1,luggage_accessories,debit_card,2,2,258.9,129.45,0.0,5.0,0.13272987272987272
2018,1,luggage_accessories,voucher,3,3,360.72,120.24000000000001,0.0,4.333333333333333,0.5478568566643577
2018,1,market_place,boleto,2,2,139.98000000000002,69.99000000000001,0.0,4.5,0.30272532305195315
2018,1,market_place,credit_card,9,11,863.5600000000001,78.50545454545455,0.0,4.454545454545454,0.34569089125487845
2018,1,market_place,debit_card,1,1,43.22,43.22,0.0,1.0,0.4908589168678855
2018,1,music,boleto,1,1,40.07,40.07,0.0,5.0,0.604725670804966
2018,1,musical_instruments,boleto,13,13,4438.219999999999,341.4015384615384,0.0,4.230769230769231,0.3563148325068948
2018,1,musical_instruments,credit_card,35,37,12002.369999999999,324.3883783783784,0.02702702702702703,4.1891891891891895,0.17300069720460184
2018,1,musical_instruments,debit_card,1,1,84.69,84.69,0.0,5.0,0.43542372881355934
2018,1,musical_instruments,voucher,2,2,220.04000000000002,110.02000000000001,0.5,3.0,0.16548981831850107
2018,1,office_furniture,boleto,37,55,8704.0,158.25454545454545,0.10909090909090909,3.150943396226415,0.28439434456643725
2018,1,office_furniture,credit_card,67,88,16722.95,190.03352272727273,0.17045454545454544,3.1931818181818183,0.30695021541225487
2018,1,office_furniture,debit_card,2,2,305.6,152.8,0.5,2.5,0.1974991283321511
2018,1,party_supplies,credit_card,2,2,170.26000000000002,85.13000000000001,0.0,3.5,0.25375552282768776
2018,1,perfumery,boleto,39,40,2954.67,73.86675,0.1,4.051282051282051,0.40665776539133197
2018,1,perfumery,credit_card,166,177,19957.85,112.75621468926553,0.07344632768361582,4.005649717514125,0.31689326673351775
2018,1,perfumery,debit_card,3,7,253.45999999999998,36.208571428571425,0.0,4.142857142857143,0.4626426547708865
2018,1,perfumery,voucher,5,5,218.49,43.698,0.2,3.6,0.6601103264169466
2018,1,pet_shop,boleto,12,13,1137.13,87.47153846153847,0.0,4.076923076923077,0.29693163617558416
2018,1,pet_shop,credit_card,63,75,11350.64,151.34186666666665,0.013333333333333334,4.054794520547945,0.3335574356841538
2018,1,pet_shop,debit_card,1,1,141.62,141.62,0.0,3.0,0.12405746487816495
2018,1,pet_shop,voucher,1,1,58.22,58.22,0.0,5.0,0.16556556556556554
2018,1,signaling_and_security,boleto,3,4,806.73,201.6825,0.5,2.5,0.23495323585810163
2018,1,signaling_and_security,credit_card,3,3,387.51,129.17,0.0,4.666666666666667,0.39835525891206114
2018,1,signaling_and_security,voucher,1,1,101.73,101.73,0.0,5.0,0.13159065628476083
2018,1,small_appliances,boleto,8,8,1518.6,189.825,0.0,4.625,0.17552931376006267
2018,1,small_appliances,credit_card,42,45,15003.289999999999,333.40644444444445,0.044444444444444446,4.333333333333333,0.16541742864722103
2018,1,small_appliances,debit_card,1,1,111.80000000000001,111.80000000000001,0.0,4.0,0.11911911911911911
2018,1,small_appliances,voucher,1,1,208.08,208.08,0.0,4.0,0.07813471502590674
2018,1,small_appliances_home_oven_and_coffee,credit_card,1,1,385.13,385.13,0.0,5.0,0.040920024865536905
2018,1,sports_leisure,boleto,130,152,17013.83,111.93309210526317,0.05921052631578947,3.68,0.35329096668598436
2018,1,sports_leisure,credit_card,433,476,85410.47,179.43376050420167,0.06512605042016807,3.9152542372881354,0.24465558054273348
2018,1,sports_leisure,debit_card,9,9,1143.23,127.02555555555556,0.0,3.888888888888889,0.24900207163889598
2018,1,sports_leisure,voucher,14,17,1384.07,81.41588235294117,0.0,4.2,0.4562029241506788
2018,1,stationery,boleto,41,41,4920.58,120.01414634146342,0.024390243902439025,4.219512195121951,0.19567211967830384
2018,1,stationery,credit_card,326,344,41824.4,121.58255813953488,0.06395348837209303,4.192878338278931,0.2308980491355955
2018,1,stationery,debit_card,4,4,395.3,98.825,0.0,4.5,0.18282771419991964
2018,1,stationery,voucher,8,8,893.51,111.68875,0.0,4.375,0.3752483508865429
2018,1,tablets_printing_image,boleto,2,2,124.34,62.17,0.5,4.0,0.16326327588622672
2018,1,tablets_printing_image,credit_card,1,1,62.43,62.43,0.0,5.0,0.1371584699453552
2018,1,telephony,boleto,82,87,4714.5,54.189655172413794,0.13793103448275862,3.7176470588235295,0.5659321497202031
2018,1,telephony,credit_card,253,272,15073.25,55.416360294117645,0.06985294117647059,3.9518518518518517,0.5268720647783324
2018,1,telephony,debit_card,3,3,121.17999999999999,40.39333333333333,0.0,3.6666666666666665,0.5775673428399166
2018,1,telephony,voucher,9,10,598.85,59.885000000000005,0.0,3.2,0.4563998764879842
2018,1,toys,boleto,42,47,5707.150000000001,121.42872340425534,0.06382978723404255,3.9130434782608696,0.25886461742470895
2018,1,toys,credit_card,111,113,18841.93,166.74274336283187,0.07964601769911504,4.080357142857143,0.18560675262441348
2018,1,toys,debit_card,3,3,141.28,47.093333333333334,0.0,4.333333333333333,0.5237642395494059
2018,1,toys,voucher,2,2,151.01999999999998,75.50999999999999,0.0,5.0,0.26687572119367436
2018,1,watches_gifts,boleto,52,66,10352.18,156.85121212121211,0.045454545454545456,3.4153846153846152,0.19746509819573277
2018,1,watches_gifts,credit_card,274,292,69807.16,239.0656164383562,0.06164383561643835,4.031141868512111,0.14813033743214596
2018,1,watches_gifts,debit_card,4,4,709.62,177.405,0.0,4.25,0.1769752318882969
2018,1,watches_gifts,voucher,7,8,650.9300000000001,81.36625000000001,0.0,4.0,0.3216511360389203
2018,1,,boleto,33,38,4761.6,125.30526315789474,0.02631578947368421,3.763157894736842,0.2414202931886409
2018,1,,credit_card,143,161,19774.24,122.82136645962734,0.11180124223602485,3.3836477987421385,0.3577888953104189
2018,1,,debit_card,4,4,611.1,152.775,0.0,4.0,0.09919330308695827
2018,1,,voucher,4,5,480.13,96.026,0.0,3.0,0.43511088347350524
2018,2,agro_industry_and_commerce,boleto,6,6,2382.16,397.02666666666664,0.16666666666666666,3.1666666666666665,0.1687223189546058
2018,2,agro_industry_and_commerce,credit_card,14,19,4798.03,252.5278947368421,0.10526315789473684,4.421052631578948,0.42923479134995546
2018,2,agro_industry_and_commerce,voucher,1,2,879.44,439.72,0.0,5.0,0.06728155339805825
2018,2,air_conditioning,boleto,3,4,1051.64,262.91,0.25,4.0,0.06837595206592306
2018,2,air_conditioning,credit_card,8,8,1841.03,230.12875,0.0,4.5,0.23957785271145757
2018,2,art,boleto,1,1,61.5,61.5,0.0,5.0,0.25766871165644173
2018,2,art,credit_card,11,12,1499.33,124.94416666666666,0.0,3.5833333333333335,0.26326582821298444
2018,2,audio,boleto,3,3,430.04999999999995,143.35,0.0,4.0,0.29496115143619334
2018,2,audio,credit_card,12,12,2608.53,217.37750000000003,0.4166666666666667,3.0833333333333335,0.18634929505879413
2018,2,auto,boleto,51,51,6159.57,120.77588235294117,0.19607843137254902,3.4705882352941178,0.39071356244359595
2018,2,auto,credit_card,242,258,41094.0,159.27906976744185,0.09302325581395349,3.978515625,0.2922045703858331
2018,2,auto,debit_card,6,6,529.1,88.18333333333334,0.0,3.8333333333333335,0.4088456466422738
2018,2,auto,voucher,4,4,315.64,78.91,0.0,4.5,0.38953187104760506
2018,2,baby,boleto,22,22,3292.39,149.6540909090909,0.2727272727272727,3.590909090909091,0.34530761101549107
2018,2,baby,credit_card,141,148,25891.670000000002,174.94371621621622,0.1554054054054054,3.7945205479452055,0.26265907943002853
2018,2,baby,debit_card,2,2,138.91,69.455,0.5,3.0,0.479546110608298
2018,2,baby,voucher,4,4,239.70000000000002,59.925000000000004,0.5,2.0,1.1606959925384457
2018,2,bed_bath_table,boleto,106,114,11318.07,99.28131578947368,0.24561403508771928,3.5398230088495577,0.2626457816981198
2018,2,bed_bath_table,credit_card,466,554,58380.95,105.3807761732852,0.2111913357400722,3.5482695810564664,0.26976698689958034
2018,2,bed_bath_table,debit_card,3,4,331.65999999999997,82.91499999999999,0.0,3.75,0.19957896385083346
2018,2,bed_bath_table,voucher,18,18,1983.7,110.20555555555556,0.2777777777777778,3.7777777777777777,0.2920990179814434
2018,2,books_general_interest,boleto,5,5,308.21000000000004,61.64200000000001,0.0,4.8,0.2698697163427949
2018,2,books_general_interest,credit_card,24,24,2157.13,89.88041666666668,0.125,4.291666666666667,0.4116286598999876
2018,2,books_imported,boleto,1,1,84.79,84.79,0.0,4.0,0.10116883116883117
2018,2,books_imported,credit_card,2,2,266.75,133.375,0.0,4.5,0.08310368747718146
2018,2,books_technical,boleto,6,7,386.08000000000004,55.15428571428572,0.2857142857142857,3.0,0.3278470833888001
2018,2,books_technical,credit_card,17,19,1381.63,72.71736842105264,0.05263157894736842,4.105263157894737,0.3630234163547949
2018,2,christmas_supplies,boleto,5,7,682.5,97.5,0.14285714285714285,2.857142857142857,0.2950273575765273
2018,2,christmas_supplies,credit_card,12,17,1988.8500000000001,116.99117647058824,0.47058823529411764,4.0,0.3662563272543336
2018,2,cine_photo,boleto,1,1,115.92999999999999,115.92999999999999,0.0,5.0,0.18307990611286867
2018,2,cine_photo,credit_card,1,1,156.19,156.19,0.0,5.0,0.20146153846153847
2018,2,computers_accessories,boleto,184,252,33651.73,133.53861111111112,0.15476190476190477,3.3373015873015874,0.2304609774687028
2018,2,computers_accessories,credit_card,602,710,82866.52,116.71340845070424,0.1647887323943662,3.4978693181818183,0.25951355682069266
2018,2,computers_accessories,debit_card,8,12,847.8,70.64999999999999,0.4166666666666667,3.3333333333333335,0.4286078103917759
2018,2,computers_accessories,voucher,7,7,762.62,108.94571428571429,0.0,4.285714285714286,0.25783329726648946
2018,2,consoles_games,boleto,5,6,434.49,72.415,0.0,4.833333333333333,0.3349891116119869
2018,2,consoles_games,credit_card,45,45,11842.77,263.17266666666666,0.2,3.422222222222222,0.2002646282808119
2018,2,consoles_games,debit_card,1,1,738.5699999999999,738.5699999999999,0.0,4.0,0.07056197364797287
2018,2,construction_tools_construction,boleto,12,19,2722.59,143.2942105263158,0.05263157894736842,3.526315789473684,0.30594049697622117
2018,2,construction_tools_construction,credit_card,42,50,7422.67,148.4534,0.18,3.9,0.2577991259115759
2018,2,construction_tools_lights,boleto,2,3,376.0,125.33333333333333,0.0,4.333333333333333,0.8705487773487773
2018,2,construction_tools_lights,credit_card,6,13,1453.38,111.79846153846155,0.0,3.769230769230769,0.23020453761784257
2018,2,construction_tools_lights,voucher,1,1,138.09,138.09,0.0,4.0,0.15075
2018,2,construction_tools_safety,boleto,2,3,3384.7000000000003,1128.2333333333333,0.0,4.333333333333333,0.10998616116974774
2018,2,construction_tools_safety,credit_card,4,4,2731.6,682.9,0.0,4.5,0.046377334469699924
2018,2,construction_tools_safety,debit_card,1,1,36.01,36.01,0.0,5.0,0.8095477386934674
2018,2,cool_stuff,boleto,32,33,6410.07,194.24454545454546,0.21212121212121213,3.84375,0.1807418063408798
2018,2,cool_stuff,credit_card,145,149,27811.44,186.6539597315436,0.1342281879194631,3.780821917808219,0.18243524935433134
2018,2,cool_stuff,debit_card,1,1,157.21,157.21,0.0,5.0,0.08428167459824816
2018,2,cool_stuff,voucher,4,4,321.63,80.4075,0.0,5.0,0.3535044195250471
2018,2,costruction_tools_garden,boleto,3,3,116.96,38.986666666666665,0.0,5.0,0.5985810089026703
2018,2,costruction_tools_garden,credit_card,10,16,1714.03,107.126875,0.125,4.1875,0.35048652816147746
2018,2,costruction_tools_garden,voucher,1,1,49.11,49.11,0.0,5.0,0.48818181818181816
2018,2,costruction_tools_tools,boleto,3,4,186.85,46.7125,0.0,4.5,0.5622909698996655
2018,2,costruction_tools_tools,credit_card,8,8,1352.97,169.12125,0.125,4.375,0.2725000125735831
2018,2,diapers_and_hygiene,credit_card,1,4,150.76,37.69,0.0,3.0,0.5075999999999999
2018,2,drinks,boleto,6,7,443.42,63.34571428571429,0.0,4.285714285714286,0.295145594561261
2018,2,drinks,credit_card,21,25,1975.86,79.03439999999999,0.12,4.12,0.3616570099922546
2018,2,dvds_blu_ray,boleto,1,1,42.53,42.53,0.0,5.0,0.7080321285140563
2018,2,electronics,boleto,71,79,4588.41,58.081139240506324,0.22784810126582278,3.844155844155844,0.8441750703814995
2018,2,electronics,credit_card,219,240,14826.49,61.77704166666667,0.17916666666666667,3.8535564853556483,0.7245976484336006
2018,2,electronics,debit_card,7,8,249.21999999999997,31.152499999999996,0.125,3.75,0.7014631193248595
2018,2,electronics,voucher,4,5,431.62,86.324,0.0,4.4,0.473823976057112
2018,2,fashio_female_clothing,credit_card,1,1,45.089999999999996,45.089999999999996,0.0,4.0,0.5035011670556853
2018,2,fashion_bags_accessories,boleto,19,22,2452.71,111.48681818181818,0.0,4.318181818181818,0.30474677788995924
